"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PASSCAR","TOT","IDX2015","M","1998-02",106.491003193823,
"AUS","PASSCAR","TOT","IDX2015","M","1998-03",114.309760065777,
"AUS","PASSCAR","TOT","IDX2015","M","1998-04",100.198765520678,
"AUS","PASSCAR","TOT","IDX2015","M","1998-05",110.46786494804,
"AUS","PASSCAR","TOT","IDX2015","M","1998-06",146.536535041876,
"AUS","PASSCAR","TOT","IDX2015","M","1998-07",125.10709098419,
"AUS","PASSCAR","TOT","IDX2015","M","1998-08",111.868725554265,
"AUS","PASSCAR","TOT","IDX2015","M","1998-09",108.464308499601,
"AUS","PASSCAR","TOT","IDX2015","M","1998-10",112.434189220897,
"AUS","PASSCAR","TOT","IDX2015","M","1998-11",115.445341420989,
"AUS","PASSCAR","TOT","IDX2015","M","1998-12",120.41118283907,
"AUS","PASSCAR","TOT","IDX2015","M","1999-01",82.6577568002048,
"AUS","PASSCAR","TOT","IDX2015","M","1999-02",98.9538146496976,
"AUS","PASSCAR","TOT","IDX2015","M","1999-03",125.919217814045,
"AUS","PASSCAR","TOT","IDX2015","M","1999-04",103.584566487551,
"AUS","PASSCAR","TOT","IDX2015","M","1999-05",105.550890760409,
"AUS","PASSCAR","TOT","IDX2015","M","1999-06",129.260805572416,
"AUS","PASSCAR","TOT","IDX2015","M","1999-07",103.179666578111,
"AUS","PASSCAR","TOT","IDX2015","M","1999-08",101.273844590572,
"AUS","PASSCAR","TOT","IDX2015","M","1999-09",97.9718160187557,
"AUS","PASSCAR","TOT","IDX2015","M","1999-10",98.1114366771835,
"AUS","PASSCAR","TOT","IDX2015","M","1999-11",111.247413624261,
"AUS","PASSCAR","TOT","IDX2015","M","1999-12",116.494823370171,
"AUS","PASSCAR","TOT","IDX2015","M","2000-01",78.2178198622022,
"AUS","PASSCAR","TOT","IDX2015","M","2000-02",100.42681259611,
"AUS","PASSCAR","TOT","IDX2015","M","2000-03",110.377111520062,
"AUS","PASSCAR","TOT","IDX2015","M","2000-04",81.6524880595249,
"AUS","PASSCAR","TOT","IDX2015","M","2000-05",96.908372003731,
"AUS","PASSCAR","TOT","IDX2015","M","2000-06",89.6294816776974,
"AUS","PASSCAR","TOT","IDX2015","M","2000-07",137.763703670666,
"AUS","PASSCAR","TOT","IDX2015","M","2000-08",125.169920280482,
"AUS","PASSCAR","TOT","IDX2015","M","2000-09",105.122720741231,
"AUS","PASSCAR","TOT","IDX2015","M","2000-10",115.505843706308,
"AUS","PASSCAR","TOT","IDX2015","M","2000-11",120.083074291764,
"AUS","PASSCAR","TOT","IDX2015","M","2000-12",127.545798484728,
"AUS","PASSCAR","TOT","IDX2015","M","2001-01",84.6403701498789,
"AUS","PASSCAR","TOT","IDX2015","M","2001-02",94.8978345223713,
"AUS","PASSCAR","TOT","IDX2015","M","2001-03",109.329956581854,
"AUS","PASSCAR","TOT","IDX2015","M","2001-04",91.6702703017164,
"AUS","PASSCAR","TOT","IDX2015","M","2001-05",102.791055745487,
"AUS","PASSCAR","TOT","IDX2015","M","2001-06",114.307433054803,
"AUS","PASSCAR","TOT","IDX2015","M","2001-07",107.577717318585,
"AUS","PASSCAR","TOT","IDX2015","M","2001-08",104.392039295459,
"AUS","PASSCAR","TOT","IDX2015","M","2001-09",93.6784807721022,
"AUS","PASSCAR","TOT","IDX2015","M","2001-10",106.053525130749,
"AUS","PASSCAR","TOT","IDX2015","M","2001-11",110.556291365044,
"AUS","PASSCAR","TOT","IDX2015","M","2001-12",112.145639860147,
"AUS","PASSCAR","TOT","IDX2015","M","2002-01",92.5661695266278,
"AUS","PASSCAR","TOT","IDX2015","M","2002-02",99.5402214150942,
"AUS","PASSCAR","TOT","IDX2015","M","2002-03",104.315247933323,
"AUS","PASSCAR","TOT","IDX2015","M","2002-04",97.8554654700659,
"AUS","PASSCAR","TOT","IDX2015","M","2002-05",108.085005710873,
"AUS","PASSCAR","TOT","IDX2015","M","2002-06",114.258565824353,
"AUS","PASSCAR","TOT","IDX2015","M","2002-07",106.86332494963,
